target_time_utc,target_time_local,turbine,p10,p50,p90,issue_date,horizon_h
2026-02-11T02:00:00Z,2026-02-11T07:00+05:00,1,0.0100,0.0265,0.1577,2026-02-10,8
2026-02-11T02:00:00Z,2026-02-11T07:00+05:00,2,0.0096,0.0253,0.1569,2026-02-10,8
2026-02-11T02:00:00Z,2026-02-11T07:00+05:00,plant,0.0098,0.0253,0.1569,2026-02-10,8
2026-02-11T03:00:00Z,2026-02-11T08:00+05:00,1,0.0100,0.1147,0.5952,2026-02-10,9
2026-02-11T03:00:00Z,2026-02-11T08:00+05:00,2,0.0075,0.1141,0.5956,2026-02-10,9
2026-02-11T03:00:00Z,2026-02-11T08:00+05:00,plant,0.0076,0.1141,0.5956,2026-02-10,9
2026-02-11T04:00:00Z,2026-02-11T09:00+05:00,1,0.0100,0.0177,0.2000,2026-02-10,10
2026-02-11T04:00:00Z,2026-02-11T09:00+05:00,2,0.0091,0.0159,0.2005,2026-02-10,10
2026-02-11T04:00:00Z,2026-02-11T09:00+05:00,plant,0.0092,0.0159,0.2005,2026-02-10,10
2026-02-11T05:00:00Z,2026-02-11T10:00+05:00,1,0.0023,0.0100,0.1096,2026-02-10,11
2026-02-11T05:00:00Z,2026-02-11T10:00+05:00,2,0.0005,0.0087,0.1128,2026-02-10,11
2026-02-11T05:00:00Z,2026-02-11T10:00+05:00,plant,0.0005,0.0090,0.1128,2026-02-10,11
2026-02-11T06:00:00Z,2026-02-11T11:00+05:00,1,0.0100,0.0373,0.2964,2026-02-10,12
2026-02-11T06:00:00Z,2026-02-11T11:00+05:00,2,0.0098,0.0355,0.2961,2026-02-10,12
2026-02-11T06:00:00Z,2026-02-11T11:00+05:00,plant,0.0099,0.0355,0.2961,2026-02-10,12
2026-02-11T07:00:00Z,2026-02-11T12:00+05:00,1,0.0100,0.0793,0.2529,2026-02-10,13
2026-02-11T07:00:00Z,2026-02-11T12:00+05:00,2,0.0084,0.0775,0.2525,2026-02-10,13
2026-02-11T07:00:00Z,2026-02-11T12:00+05:00,plant,0.0087,0.0775,0.2525,2026-02-10,13
2026-02-11T08:00:00Z,2026-02-11T13:00+05:00,1,0.0100,0.0184,0.1396,2026-02-10,14
2026-02-11T08:00:00Z,2026-02-11T13:00+05:00,2,0.0086,0.0166,0.1392,2026-02-10,14
2026-02-11T08:00:00Z,2026-02-11T13:00+05:00,plant,0.0091,0.0166,0.1392,2026-02-10,14
2026-02-11T09:00:00Z,2026-02-11T14:00+05:00,1,0.0424,0.2827,0.8727,2026-02-10,15
2026-02-11T09:00:00Z,2026-02-11T14:00+05:00,2,0.0395,0.2810,0.8483,2026-02-10,15
2026-02-11T09:00:00Z,2026-02-11T14:00+05:00,plant,0.0396,0.2810,0.8483,2026-02-10,15
2026-02-11T10:00:00Z,2026-02-11T15:00+05:00,1,0.3094,0.7572,1.0000,2026-02-10,16
2026-02-11T10:00:00Z,2026-02-11T15:00+05:00,2,0.3582,0.7550,0.9916,2026-02-10,16
2026-02-11T10:00:00Z,2026-02-11T15:00+05:00,plant,0.3583,0.7550,0.9961,2026-02-10,16
2026-02-11T11:00:00Z,2026-02-11T16:00+05:00,1,0.4593,0.9456,0.9918,2026-02-10,17
2026-02-11T11:00:00Z,2026-02-11T16:00+05:00,2,0.4799,0.9396,0.9755,2026-02-10,17
2026-02-11T11:00:00Z,2026-02-11T16:00+05:00,plant,0.4800,0.9403,0.9822,2026-02-10,17
2026-02-11T12:00:00Z,2026-02-11T17:00+05:00,1,0.4369,0.9665,0.9921,2026-02-10,18
2026-02-11T12:00:00Z,2026-02-11T17:00+05:00,2,0.6973,0.9607,0.9763,2026-02-10,18
2026-02-11T12:00:00Z,2026-02-11T17:00+05:00,plant,0.6974,0.9629,0.9830,2026-02-10,18
2026-02-11T13:00:00Z,2026-02-11T18:00+05:00,1,0.3934,0.8895,0.9926,2026-02-10,19
2026-02-11T13:00:00Z,2026-02-11T18:00+05:00,2,0.4431,0.8860,0.9826,2026-02-10,19
2026-02-11T13:00:00Z,2026-02-11T18:00+05:00,plant,0.4431,0.8860,0.9863,2026-02-10,19
2026-02-11T14:00:00Z,2026-02-11T19:00+05:00,1,0.3934,0.8907,0.9927,2026-02-10,20
2026-02-11T14:00:00Z,2026-02-11T19:00+05:00,2,0.4278,0.8872,0.9836,2026-02-10,20
2026-02-11T14:00:00Z,2026-02-11T19:00+05:00,plant,0.4277,0.8872,0.9865,2026-02-10,20
2026-02-11T15:00:00Z,2026-02-11T20:00+05:00,1,0.3601,0.8224,0.9910,2026-02-10,21
2026-02-11T15:00:00Z,2026-02-11T20:00+05:00,2,0.3521,0.8206,0.9848,2026-02-10,21
2026-02-11T15:00:00Z,2026-02-11T20:00+05:00,plant,0.3521,0.8206,0.9858,2026-02-10,21
2026-02-11T16:00:00Z,2026-02-11T21:00+05:00,1,0.1883,0.7279,0.9903,2026-02-10,22
2026-02-11T16:00:00Z,2026-02-11T21:00+05:00,2,0.1824,0.7288,0.9870,2026-02-10,22
2026-02-11T16:00:00Z,2026-02-11T21:00+05:00,plant,0.1824,0.7288,0.9867,2026-02-10,22
2026-02-11T17:00:00Z,2026-02-11T22:00+05:00,1,0.0984,0.4937,0.9540,2026-02-10,23
2026-02-11T17:00:00Z,2026-02-11T22:00+05:00,2,0.1074,0.4934,0.9515,2026-02-10,23
2026-02-11T17:00:00Z,2026-02-11T22:00+05:00,plant,0.1074,0.4934,0.9515,2026-02-10,23
2026-02-11T18:00:00Z,2026-02-11T23:00+05:00,1,0.1711,0.7036,0.9919,2026-02-10,24
2026-02-11T18:00:00Z,2026-02-11T23:00+05:00,2,0.1641,0.7044,0.9866,2026-02-10,24
2026-02-11T18:00:00Z,2026-02-11T23:00+05:00,plant,0.1641,0.7044,0.9876,2026-02-10,24
2026-02-11T19:00:00Z,2026-02-12T00:00+05:00,1,0.0145,0.2511,0.8002,2026-02-11,1
2026-02-11T19:00:00Z,2026-02-12T00:00+05:00,2,0.0141,0.2501,0.8012,2026-02-11,1
2026-02-11T19:00:00Z,2026-02-12T00:00+05:00,plant,0.0141,0.2501,0.8012,2026-02-11,1
2026-02-11T20:00:00Z,2026-02-12T01:00+05:00,1,0.0217,0.2702,0.7993,2026-02-11,2
2026-02-11T20:00:00Z,2026-02-12T01:00+05:00,2,0.0222,0.2693,0.8004,2026-02-11,2
2026-02-11T20:00:00Z,2026-02-12T01:00+05:00,plant,0.0223,0.2693,0.8004,2026-02-11,2
2026-02-11T21:00:00Z,2026-02-12T02:00+05:00,1,0.0512,0.3422,0.8176,2026-02-11,3
2026-02-11T21:00:00Z,2026-02-12T02:00+05:00,2,0.0372,0.3413,0.8187,2026-02-11,3
2026-02-11T21:00:00Z,2026-02-12T02:00+05:00,plant,0.0373,0.3413,0.8187,2026-02-11,3
2026-02-11T22:00:00Z,2026-02-12T03:00+05:00,1,0.0134,0.2194,0.7753,2026-02-11,4
2026-02-11T22:00:00Z,2026-02-12T03:00+05:00,2,0.0100,0.2184,0.7763,2026-02-11,4
2026-02-11T22:00:00Z,2026-02-12T03:00+05:00,plant,0.0101,0.2184,0.7763,2026-02-11,4
2026-02-11T23:00:00Z,2026-02-12T04:00+05:00,1,0.0134,0.1843,0.7166,2026-02-11,5
2026-02-11T23:00:00Z,2026-02-12T04:00+05:00,2,0.0102,0.1834,0.7176,2026-02-11,5
2026-02-11T23:00:00Z,2026-02-12T04:00+05:00,plant,0.0103,0.1834,0.7176,2026-02-11,5
2026-02-12T00:00:00Z,2026-02-12T05:00+05:00,1,0.0100,0.0935,0.5220,2026-02-11,6
2026-02-12T00:00:00Z,2026-02-12T05:00+05:00,2,0.0090,0.0925,0.5221,2026-02-11,6
2026-02-12T00:00:00Z,2026-02-12T05:00+05:00,plant,0.0091,0.0925,0.5221,2026-02-11,6
2026-02-12T01:00:00Z,2026-02-12T06:00+05:00,1,0.0100,0.0197,0.1590,2026-02-11,7
2026-02-12T01:00:00Z,2026-02-12T06:00+05:00,2,0.0091,0.0195,0.1591,2026-02-11,7
2026-02-12T01:00:00Z,2026-02-12T06:00+05:00,plant,0.0092,0.0195,0.1591,2026-02-11,7
2026-02-12T02:00:00Z,2026-02-12T07:00+05:00,1,0.0100,0.0140,0.1081,2026-02-11,8
2026-02-12T02:00:00Z,2026-02-12T07:00+05:00,2,0.0090,0.0138,0.1103,2026-02-11,8
2026-02-12T02:00:00Z,2026-02-12T07:00+05:00,plant,0.0092,0.0138,0.1103,2026-02-11,8
2026-02-12T03:00:00Z,2026-02-12T08:00+05:00,1,0.0100,0.0143,0.1124,2026-02-11,9
2026-02-12T03:00:00Z,2026-02-12T08:00+05:00,2,0.0086,0.0140,0.1128,2026-02-11,9
2026-02-12T03:00:00Z,2026-02-12T08:00+05:00,plant,0.0090,0.0140,0.1128,2026-02-11,9
2026-02-12T04:00:00Z,2026-02-12T09:00+05:00,1,0.0100,0.0143,0.1455,2026-02-11,10
2026-02-12T04:00:00Z,2026-02-12T09:00+05:00,2,0.0084,0.0137,0.1452,2026-02-11,10
2026-02-12T04:00:00Z,2026-02-12T09:00+05:00,plant,0.0090,0.0137,0.1452,2026-02-11,10
2026-02-12T05:00:00Z,2026-02-12T10:00+05:00,1,0.0100,0.0247,0.2646,2026-02-11,11
2026-02-12T05:00:00Z,2026-02-12T10:00+05:00,2,0.0087,0.0241,0.2642,2026-02-11,11
2026-02-12T05:00:00Z,2026-02-12T10:00+05:00,plant,0.0089,0.0241,0.2642,2026-02-11,11
2026-02-12T06:00:00Z,2026-02-12T11:00+05:00,1,0.0100,0.0132,0.1370,2026-02-11,12
2026-02-12T06:00:00Z,2026-02-12T11:00+05:00,2,0.0084,0.0126,0.1366,2026-02-11,12
2026-02-12T06:00:00Z,2026-02-12T11:00+05:00,plant,0.0090,0.0126,0.1366,2026-02-11,12
2026-02-12T07:00:00Z,2026-02-12T12:00+05:00,1,0.0100,0.0238,0.2646,2026-02-11,13
2026-02-12T07:00:00Z,2026-02-12T12:00+05:00,2,0.0084,0.0232,0.2642,2026-02-11,13
2026-02-12T07:00:00Z,2026-02-12T12:00+05:00,plant,0.0089,0.0232,0.2642,2026-02-11,13
2026-02-12T08:00:00Z,2026-02-12T13:00+05:00,1,0.0100,0.0325,0.2485,2026-02-11,14
2026-02-12T08:00:00Z,2026-02-12T13:00+05:00,2,0.0088,0.0319,0.2481,2026-02-11,14
2026-02-12T08:00:00Z,2026-02-12T13:00+05:00,plant,0.0092,0.0319,0.2481,2026-02-11,14
2026-02-12T09:00:00Z,2026-02-12T14:00+05:00,1,0.0100,0.0158,0.1370,2026-02-11,15
2026-02-12T09:00:00Z,2026-02-12T14:00+05:00,2,0.0088,0.0152,0.1366,2026-02-11,15
2026-02-12T09:00:00Z,2026-02-12T14:00+05:00,plant,0.0093,0.0152,0.1366,2026-02-11,15
2026-02-12T10:00:00Z,2026-02-12T15:00+05:00,1,0.0100,0.0165,0.1434,2026-02-11,16
2026-02-12T10:00:00Z,2026-02-12T15:00+05:00,2,0.0089,0.0143,0.1430,2026-02-11,16
2026-02-12T10:00:00Z,2026-02-12T15:00+05:00,plant,0.0094,0.0143,0.1430,2026-02-11,16
2026-02-12T11:00:00Z,2026-02-12T16:00+05:00,1,0.0100,0.0300,0.1375,2026-02-11,17
2026-02-12T11:00:00Z,2026-02-12T16:00+05:00,2,0.0094,0.0279,0.1407,2026-02-11,17
2026-02-12T11:00:00Z,2026-02-12T16:00+05:00,plant,0.0099,0.0279,0.1407,2026-02-11,17
2026-02-12T12:00:00Z,2026-02-12T17:00+05:00,1,0.0203,0.2206,0.6919,2026-02-11,18
2026-02-12T12:00:00Z,2026-02-12T17:00+05:00,2,0.0174,0.2204,0.6990,2026-02-11,18
2026-02-12T12:00:00Z,2026-02-12T17:00+05:00,plant,0.0174,0.2204,0.6990,2026-02-11,18
2026-02-12T13:00:00Z,2026-02-12T18:00+05:00,1,0.0203,0.2109,0.6990,2026-02-11,19
2026-02-12T13:00:00Z,2026-02-12T18:00+05:00,2,0.0174,0.2107,0.7061,2026-02-11,19
2026-02-12T13:00:00Z,2026-02-12T18:00+05:00,plant,0.0174,0.2107,0.7061,2026-02-11,19
2026-02-12T14:00:00Z,2026-02-12T19:00+05:00,1,0.0100,0.1822,0.5768,2026-02-11,20
2026-02-12T14:00:00Z,2026-02-12T19:00+05:00,2,0.0163,0.1820,0.5839,2026-02-11,20
2026-02-12T14:00:00Z,2026-02-12T19:00+05:00,plant,0.0163,0.1820,0.5839,2026-02-11,20
2026-02-12T15:00:00Z,2026-02-12T20:00+05:00,1,0.0100,0.0877,0.3119,2026-02-11,21
2026-02-12T15:00:00Z,2026-02-12T20:00+05:00,2,0.0096,0.0874,0.3124,2026-02-11,21
2026-02-12T15:00:00Z,2026-02-12T20:00+05:00,plant,0.0096,0.0874,0.3124,2026-02-11,21
2026-02-12T16:00:00Z,2026-02-12T21:00+05:00,1,0.0100,0.0415,0.2669,2026-02-11,22
2026-02-12T16:00:00Z,2026-02-12T21:00+05:00,2,0.0096,0.0412,0.2673,2026-02-11,22
2026-02-12T16:00:00Z,2026-02-12T21:00+05:00,plant,0.0097,0.0412,0.2673,2026-02-11,22
2026-02-12T17:00:00Z,2026-02-12T22:00+05:00,1,0.0040,0.0100,0.1857,2026-02-11,23
2026-02-12T17:00:00Z,2026-02-12T22:00+05:00,2,0.0037,0.0087,0.1862,2026-02-11,23
2026-02-12T17:00:00Z,2026-02-12T22:00+05:00,plant,0.0037,0.0094,0.1862,2026-02-11,23
2026-02-12T18:00:00Z,2026-02-12T23:00+05:00,1,0.0040,0.0100,0.1195,2026-02-11,24
2026-02-12T18:00:00Z,2026-02-12T23:00+05:00,2,0.0037,0.0087,0.1200,2026-02-11,24
2026-02-12T18:00:00Z,2026-02-12T23:00+05:00,plant,0.0037,0.0094,0.1200,2026-02-11,24
2026-02-12T19:00:00Z,2026-02-13T00:00+05:00,1,0.0100,0.0196,0.1733,2026-02-12,1
2026-02-12T19:00:00Z,2026-02-13T00:00+05:00,2,0.0083,0.0183,0.1940,2026-02-12,1
2026-02-12T19:00:00Z,2026-02-13T00:00+05:00,plant,0.0088,0.0183,0.1940,2026-02-12,1
2026-02-12T20:00:00Z,2026-02-13T01:00+05:00,1,0.0100,0.0136,0.2752,2026-02-12,2
2026-02-12T20:00:00Z,2026-02-13T01:00+05:00,2,0.0088,0.0124,0.2923,2026-02-12,2
2026-02-12T20:00:00Z,2026-02-13T01:00+05:00,plant,0.0091,0.0124,0.2923,2026-02-12,2
2026-02-12T21:00:00Z,2026-02-13T02:00+05:00,1,0.0100,0.0123,0.0141,2026-02-12,3
2026-02-12T21:00:00Z,2026-02-13T02:00+05:00,2,0.0083,0.0118,0.0147,2026-02-12,3
2026-02-12T21:00:00Z,2026-02-13T02:00+05:00,plant,0.0089,0.0118,0.0147,2026-02-12,3
2026-02-12T22:00:00Z,2026-02-13T03:00+05:00,1,0.0100,0.0142,0.0839,2026-02-12,4
2026-02-12T22:00:00Z,2026-02-13T03:00+05:00,2,0.0083,0.0138,0.0844,2026-02-12,4
2026-02-12T22:00:00Z,2026-02-13T03:00+05:00,plant,0.0089,0.0138,0.0844,2026-02-12,4
2026-02-12T23:00:00Z,2026-02-13T04:00+05:00,1,0.0100,0.0121,0.0986,2026-02-12,5
2026-02-12T23:00:00Z,2026-02-13T04:00+05:00,2,0.0083,0.0116,0.1011,2026-02-12,5
2026-02-12T23:00:00Z,2026-02-13T04:00+05:00,plant,0.0089,0.0116,0.1011,2026-02-12,5
2026-02-13T00:00:00Z,2026-02-13T05:00+05:00,1,0.0100,0.0165,0.1086,2026-02-12,6
2026-02-13T00:00:00Z,2026-02-13T05:00+05:00,2,0.0083,0.0163,0.1109,2026-02-12,6
2026-02-13T00:00:00Z,2026-02-13T05:00+05:00,plant,0.0088,0.0163,0.1109,2026-02-12,6
2026-02-13T01:00:00Z,2026-02-13T06:00+05:00,1,0.0071,0.0100,0.1519,2026-02-12,7
2026-02-13T01:00:00Z,2026-02-13T06:00+05:00,2,0.0061,0.0088,0.1541,2026-02-12,7
2026-02-13T01:00:00Z,2026-02-13T06:00+05:00,plant,0.0061,0.0091,0.1541,2026-02-12,7
2026-02-13T02:00:00Z,2026-02-13T07:00+05:00,1,0.0100,0.0158,0.1122,2026-02-12,8
2026-02-13T02:00:00Z,2026-02-13T07:00+05:00,2,0.0083,0.0156,0.1144,2026-02-12,8
2026-02-13T02:00:00Z,2026-02-13T07:00+05:00,plant,0.0088,0.0156,0.1144,2026-02-12,8
2026-02-13T03:00:00Z,2026-02-13T08:00+05:00,1,0.0100,0.0140,0.1015,2026-02-12,9
2026-02-13T03:00:00Z,2026-02-13T08:00+05:00,2,0.0083,0.0134,0.1047,2026-02-12,9
2026-02-13T03:00:00Z,2026-02-13T08:00+05:00,plant,0.0089,0.0134,0.1047,2026-02-12,9
2026-02-13T04:00:00Z,2026-02-13T09:00+05:00,1,0.0100,0.0172,0.1319,2026-02-12,10
2026-02-13T04:00:00Z,2026-02-13T09:00+05:00,2,0.0083,0.0166,0.1315,2026-02-12,10
2026-02-13T04:00:00Z,2026-02-13T09:00+05:00,plant,0.0088,0.0166,0.1315,2026-02-12,10
2026-02-13T05:00:00Z,2026-02-13T10:00+05:00,1,0.0100,0.0103,0.1016,2026-02-12,11
2026-02-13T05:00:00Z,2026-02-13T10:00+05:00,2,0.0080,0.0097,0.1049,2026-02-12,11
2026-02-13T05:00:00Z,2026-02-13T10:00+05:00,plant,0.0088,0.0097,0.1049,2026-02-12,11
2026-02-13T06:00:00Z,2026-02-13T11:00+05:00,1,0.0100,0.0142,0.1455,2026-02-12,12
2026-02-13T06:00:00Z,2026-02-13T11:00+05:00,2,0.0084,0.0136,0.1452,2026-02-12,12
2026-02-13T06:00:00Z,2026-02-13T11:00+05:00,plant,0.0089,0.0136,0.1452,2026-02-12,12
2026-02-13T07:00:00Z,2026-02-13T12:00+05:00,1,0.0100,0.0184,0.1634,2026-02-12,13
2026-02-13T07:00:00Z,2026-02-13T12:00+05:00,2,0.0092,0.0178,0.1630,2026-02-12,13
2026-02-13T07:00:00Z,2026-02-13T12:00+05:00,plant,0.0096,0.0178,0.1630,2026-02-12,13
2026-02-13T08:00:00Z,2026-02-13T13:00+05:00,1,0.0100,0.0651,0.3656,2026-02-12,14
2026-02-13T08:00:00Z,2026-02-13T13:00+05:00,2,0.0089,0.0645,0.3653,2026-02-12,14
2026-02-13T08:00:00Z,2026-02-13T13:00+05:00,plant,0.0092,0.0645,0.3653,2026-02-12,14
2026-02-13T09:00:00Z,2026-02-13T14:00+05:00,1,0.0100,0.0554,0.2961,2026-02-12,15
2026-02-13T09:00:00Z,2026-02-13T14:00+05:00,2,0.0096,0.0548,0.2957,2026-02-12,15
2026-02-13T09:00:00Z,2026-02-13T14:00+05:00,plant,0.0099,0.0548,0.2957,2026-02-12,15
2026-02-13T10:00:00Z,2026-02-13T15:00+05:00,1,0.0100,0.0504,0.2344,2026-02-12,16
2026-02-13T10:00:00Z,2026-02-13T15:00+05:00,2,0.0096,0.0482,0.2340,2026-02-12,16
2026-02-13T10:00:00Z,2026-02-13T15:00+05:00,plant,0.0099,0.0482,0.2340,2026-02-12,16
2026-02-13T11:00:00Z,2026-02-13T16:00+05:00,1,0.0100,0.0541,0.2222,2026-02-12,17
2026-02-13T11:00:00Z,2026-02-13T16:00+05:00,2,0.0098,0.0520,0.2219,2026-02-12,17
2026-02-13T11:00:00Z,2026-02-13T16:00+05:00,plant,0.0100,0.0520,0.2219,2026-02-12,17
2026-02-13T12:00:00Z,2026-02-13T17:00+05:00,1,0.0100,0.1211,0.4226,2026-02-12,18
2026-02-13T12:00:00Z,2026-02-13T17:00+05:00,2,0.0100,0.1190,0.4223,2026-02-12,18
2026-02-13T12:00:00Z,2026-02-13T17:00+05:00,plant,0.0102,0.1190,0.4223,2026-02-12,18
2026-02-13T13:00:00Z,2026-02-13T18:00+05:00,1,0.0152,0.1777,0.6084,2026-02-12,19
2026-02-13T13:00:00Z,2026-02-13T18:00+05:00,2,0.0100,0.1756,0.6080,2026-02-12,19
2026-02-13T13:00:00Z,2026-02-13T18:00+05:00,plant,0.0102,0.1756,0.6080,2026-02-12,19
2026-02-13T14:00:00Z,2026-02-13T19:00+05:00,1,0.0125,0.1848,0.6038,2026-02-12,20
2026-02-13T14:00:00Z,2026-02-13T19:00+05:00,2,0.0113,0.1826,0.6034,2026-02-12,20
2026-02-13T14:00:00Z,2026-02-13T19:00+05:00,plant,0.0114,0.1826,0.6034,2026-02-12,20
2026-02-13T15:00:00Z,2026-02-13T20:00+05:00,1,0.0169,0.2705,0.7654,2026-02-12,21
2026-02-13T15:00:00Z,2026-02-13T20:00+05:00,2,0.0120,0.2684,0.7650,2026-02-12,21
2026-02-13T15:00:00Z,2026-02-13T20:00+05:00,plant,0.0120,0.2684,0.7650,2026-02-12,21
2026-02-13T16:00:00Z,2026-02-13T21:00+05:00,1,0.0169,0.2571,0.7654,2026-02-12,22
2026-02-13T16:00:00Z,2026-02-13T21:00+05:00,2,0.0255,0.2550,0.7650,2026-02-12,22
2026-02-13T16:00:00Z,2026-02-13T21:00+05:00,plant,0.0255,0.2550,0.7650,2026-02-12,22
2026-02-13T17:00:00Z,2026-02-13T22:00+05:00,1,0.0248,0.4079,0.8850,2026-02-12,23
2026-02-13T17:00:00Z,2026-02-13T22:00+05:00,2,0.0296,0.4058,0.8844,2026-02-12,23
2026-02-13T17:00:00Z,2026-02-13T22:00+05:00,plant,0.0278,0.4058,0.8844,2026-02-12,23
2026-02-13T18:00:00Z,2026-02-13T23:00+05:00,1,0.0248,0.4445,0.9224,2026-02-12,24
2026-02-13T18:00:00Z,2026-02-13T23:00+05:00,2,0.0320,0.4423,0.9218,2026-02-12,24
2026-02-13T18:00:00Z,2026-02-13T23:00+05:00,plant,0.0303,0.4423,0.9218,2026-02-12,24
2026-02-13T19:00:00Z,2026-02-14T00:00+05:00,1,0.0999,0.5089,0.9692,2026-02-13,1
2026-02-13T19:00:00Z,2026-02-14T00:00+05:00,2,0.1058,0.5077,0.9679,2026-02-13,1
2026-02-13T19:00:00Z,2026-02-14T00:00+05:00,plant,0.1041,0.5077,0.9679,2026-02-13,1
2026-02-13T20:00:00Z,2026-02-14T01:00+05:00,1,0.1181,0.6563,0.9904,2026-02-13,2
2026-02-13T20:00:00Z,2026-02-14T01:00+05:00,2,0.1434,0.6551,0.9890,2026-02-13,2
2026-02-13T20:00:00Z,2026-02-14T01:00+05:00,plant,0.1417,0.6551,0.9890,2026-02-13,2
2026-02-13T21:00:00Z,2026-02-14T02:00+05:00,1,0.2114,0.6668,0.9886,2026-02-13,3
2026-02-13T21:00:00Z,2026-02-14T02:00+05:00,2,0.2433,0.6655,0.9872,2026-02-13,3
2026-02-13T21:00:00Z,2026-02-14T02:00+05:00,plant,0.2416,0.6655,0.9872,2026-02-13,3
2026-02-13T22:00:00Z,2026-02-14T03:00+05:00,1,0.2215,0.7807,0.9839,2026-02-13,4
2026-02-13T22:00:00Z,2026-02-14T03:00+05:00,2,0.1713,0.7794,0.9825,2026-02-13,4
2026-02-13T22:00:00Z,2026-02-14T03:00+05:00,plant,0.1696,0.7794,0.9825,2026-02-13,4
2026-02-13T23:00:00Z,2026-02-14T04:00+05:00,1,0.1673,0.6457,0.9830,2026-02-13,5
2026-02-13T23:00:00Z,2026-02-14T04:00+05:00,2,0.1686,0.6445,0.9817,2026-02-13,5
2026-02-13T23:00:00Z,2026-02-14T04:00+05:00,plant,0.1669,0.6445,0.9817,2026-02-13,5
2026-02-14T00:00:00Z,2026-02-14T05:00+05:00,1,0.0972,0.4263,0.9530,2026-02-13,6
2026-02-14T00:00:00Z,2026-02-14T05:00+05:00,2,0.0853,0.4250,0.9514,2026-02-13,6
2026-02-14T00:00:00Z,2026-02-14T05:00+05:00,plant,0.0836,0.4250,0.9514,2026-02-13,6
2026-02-14T01:00:00Z,2026-02-14T06:00+05:00,1,0.0557,0.2901,0.8274,2026-02-13,7
2026-02-14T01:00:00Z,2026-02-14T06:00+05:00,2,0.0348,0.2888,0.8260,2026-02-13,7
2026-02-14T01:00:00Z,2026-02-14T06:00+05:00,plant,0.0349,0.2888,0.8260,2026-02-13,7
2026-02-14T02:00:00Z,2026-02-14T07:00+05:00,1,0.0100,0.0303,0.2994,2026-02-13,8
2026-02-14T02:00:00Z,2026-02-14T07:00+05:00,2,0.0096,0.0291,0.2980,2026-02-13,8
2026-02-14T02:00:00Z,2026-02-14T07:00+05:00,plant,0.0098,0.0291,0.2980,2026-02-13,8
2026-02-14T03:00:00Z,2026-02-14T08:00+05:00,1,0.0100,0.0271,0.3021,2026-02-13,9
2026-02-14T03:00:00Z,2026-02-14T08:00+05:00,2,0.0094,0.0265,0.3017,2026-02-13,9
2026-02-14T03:00:00Z,2026-02-14T08:00+05:00,plant,0.0097,0.0265,0.3017,2026-02-13,9
2026-02-14T04:00:00Z,2026-02-14T09:00+05:00,1,0.0100,0.0276,0.2136,2026-02-13,10
2026-02-14T04:00:00Z,2026-02-14T09:00+05:00,2,0.0093,0.0270,0.2132,2026-02-13,10
2026-02-14T04:00:00Z,2026-02-14T09:00+05:00,plant,0.0096,0.0270,0.2132,2026-02-13,10
2026-02-14T05:00:00Z,2026-02-14T10:00+05:00,1,0.0100,0.0129,0.2013,2026-02-13,11
2026-02-14T05:00:00Z,2026-02-14T10:00+05:00,2,0.0090,0.0123,0.2009,2026-02-13,11
2026-02-14T05:00:00Z,2026-02-14T10:00+05:00,plant,0.0094,0.0123,0.2009,2026-02-13,11
2026-02-14T06:00:00Z,2026-02-14T11:00+05:00,1,0.0100,0.0113,0.1455,2026-02-13,12
2026-02-14T06:00:00Z,2026-02-14T11:00+05:00,2,0.0084,0.0107,0.1452,2026-02-13,12
2026-02-14T06:00:00Z,2026-02-14T11:00+05:00,plant,0.0089,0.0107,0.1452,2026-02-13,12
2026-02-14T07:00:00Z,2026-02-14T12:00+05:00,1,0.0100,0.0102,0.1715,2026-02-13,13
2026-02-14T07:00:00Z,2026-02-14T12:00+05:00,2,0.0084,0.0096,0.1711,2026-02-13,13
2026-02-14T07:00:00Z,2026-02-14T12:00+05:00,plant,0.0090,0.0096,0.1711,2026-02-13,13
2026-02-14T08:00:00Z,2026-02-14T13:00+05:00,1,0.0100,0.0144,0.1109,2026-02-13,14
2026-02-14T08:00:00Z,2026-02-14T13:00+05:00,2,0.0087,0.0138,0.1141,2026-02-13,14
2026-02-14T08:00:00Z,2026-02-14T13:00+05:00,plant,0.0092,0.0138,0.1141,2026-02-13,14
2026-02-14T09:00:00Z,2026-02-14T14:00+05:00,1,0.0100,0.0347,0.1938,2026-02-13,15
2026-02-14T09:00:00Z,2026-02-14T14:00+05:00,2,0.0092,0.0345,0.2009,2026-02-13,15
2026-02-14T09:00:00Z,2026-02-14T14:00+05:00,plant,0.0095,0.0345,0.2009,2026-02-13,15
2026-02-14T10:00:00Z,2026-02-14T15:00+05:00,1,0.0000,0.0100,0.0132,2026-02-13,16
2026-02-14T10:00:00Z,2026-02-14T15:00+05:00,2,0.0000,0.0090,0.0132,2026-02-13,16
2026-02-14T10:00:00Z,2026-02-14T15:00+05:00,plant,0.0000,0.0094,0.0132,2026-02-13,16
2026-02-14T11:00:00Z,2026-02-14T16:00+05:00,1,0.0100,0.0247,0.1149,2026-02-13,17
2026-02-14T11:00:00Z,2026-02-14T16:00+05:00,2,0.0092,0.0244,0.1154,2026-02-13,17
2026-02-14T11:00:00Z,2026-02-14T16:00+05:00,plant,0.0095,0.0244,0.1154,2026-02-13,17
2026-02-14T12:00:00Z,2026-02-14T17:00+05:00,1,0.0185,0.2225,0.6670,2026-02-13,18
